Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Examples\Nodify.Calculator\Nodify.Calculator.csproj,File,Examples\Nodify.Calculator\Nodify.Calculator.csproj,,,,,,,,Current target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472 Recommended target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472;net10.0-windows
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Examples\Nodify.Playground\Nodify.Playground.csproj,File,Examples\Nodify.Playground\Nodify.Playground.csproj,,,,,,,,Current target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472 Recommended target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472;net10.0-windows
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Examples\Nodify.Shapes\Nodify.Shapes.csproj,File,Examples\Nodify.Shapes\Nodify.Shapes.csproj,,,,,,,,Current target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472 Recommended target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472;net10.0-windows
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Nodify.Shared.csproj,,,,,,,,Current target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472 Recommended target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472;net10.0-windows
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\obj\Debug\net9-windows\GeneratedInternalTypeHelper.g.i.cs,19,76,M:System.Windows.Markup.InternalTypeHelper.#ctor,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\obj\Debug\net9-windows\GeneratedInternalTypeHelper.g.i.cs,19,76,T:System.Windows.Markup.InternalTypeHelper,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,8,5,M:System.Windows.TemplatePartAttribute.#ctor,,,,,"TemplatePart(Name = ElementTextBox, Type = typeof(TextBox))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,8,5,T:System.Windows.TemplatePartAttribute,,,,,"TemplatePart(Name = ElementTextBox, Type = typeof(TextBox))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,165,8,T:System.Windows.Input.KeyEventArgs,,,,,protected override void OnKeyDown(KeyEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,172,12,P:System.Windows.UIElement.IsFocused,,,,,if (e.Key == Key.Enter && IsFocused && !IsEditing)              {                  IsEditing = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,172,12,T:System.Windows.Input.Key,,,,,if (e.Key == Key.Enter && IsFocused && !IsEditing)              {                  IsEditing = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,172,12,T:System.Windows.Input.Key,,,,,if (e.Key == Key.Enter && IsFocused && !IsEditing)              {                  IsEditing = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,172,12,F:System.Windows.Input.Key.Enter,,,,,if (e.Key == Key.Enter && IsFocused && !IsEditing)              {                  IsEditing = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,172,12,T:System.Windows.Input.Key,,,,,if (e.Key == Key.Enter && IsFocused && !IsEditing)              {                  IsEditing = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,172,12,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (e.Key == Key.Enter && IsFocused && !IsEditing)              {                  IsEditing = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,T:System.Windows.Input.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,T:System.Windows.Input.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,F:System.Windows.Input.Key.Enter,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,T:System.Windows.Input.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,T:System.Windows.Input.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,T:System.Windows.Input.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,F:System.Windows.Input.Key.Escape,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,T:System.Windows.Input.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,167,12,P:System.Windows.Input.KeyEventArgs.Key,,,,,if (IsEditing && e.Key == Key.Escape || !AcceptsReturn && e.Key == Key.Enter)              {                  IsEditing = false;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,160,8,T:System.Windows.RoutedEventArgs,,,,,"private void OnLostFocus(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,152,8,T:System.Windows.Input.MouseButtonEventArgs,,,,,protected override void OnMouseUp(MouseButtonEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,156,16,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,139,8,T:System.Windows.Input.MouseButtonEventArgs,,,,,protected override void OnMouseDown(MouseButtonEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,148,16,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,145,17,P:System.Windows.Input.MouseButtonEventArgs.ClickCount,,,,,if (IsEditable && e.ChangedButton == MouseButton.Left && e.ClickCount == 2)              {                  IsEditing = true;                  e.Handled = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,145,17,T:System.Windows.Input.MouseButton,,,,,if (IsEditable && e.ChangedButton == MouseButton.Left && e.ClickCount == 2)              {                  IsEditing = true;                  e.Handled = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,145,17,T:System.Windows.Input.MouseButton,,,,,if (IsEditable && e.ChangedButton == MouseButton.Left && e.ClickCount == 2)              {                  IsEditing = true;                  e.Handled = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,145,17,F:System.Windows.Input.MouseButton.Left,,,,,if (IsEditable && e.ChangedButton == MouseButton.Left && e.ClickCount == 2)              {                  IsEditing = true;                  e.Handled = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,145,17,T:System.Windows.Input.MouseButton,,,,,if (IsEditable && e.ChangedButton == MouseButton.Left && e.ClickCount == 2)              {                  IsEditing = true;                  e.Handled = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,145,17,P:System.Windows.Input.MouseButtonEventArgs.ChangedButton,,,,,if (IsEditable && e.ChangedButton == MouseButton.Left && e.ClickCount == 2)              {                  IsEditing = true;                  e.Handled = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,143,16,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,124,8,T:System.Windows.DependencyPropertyChangedEventArgs,,,,,"private void OnTextBoxVisiblityChanged(object sender, DependencyPropertyChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,130,20,T:System.Windows.Controls.TextBox,,,,,TextBox.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,130,20,M:System.Windows.Controls.Primitives.TextBoxBase.SelectAll,,,,,TextBox.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,128,16,T:System.Windows.Controls.TextBox,,,,,if (TextBox.Focus())                  {                      TextBox.SelectAll();                  }                  else                  {                      IsEditing = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,128,16,M:System.Windows.UIElement.Focus,,,,,if (TextBox.Focus())                  {                      TextBox.SelectAll();                  }                  else                  {                      IsEditing = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,126,12,T:System.Windows.Controls.TextBox,,,,,if (IsEditing && TextBox != null)              {                  if (TextBox.Focus())                  {                      TextBox.SelectAll();                  }                  else                  {                      IsEditing = false;                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,119,20,T:System.Windows.Controls.TextBox,,,,,TextBox.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,119,20,M:System.Windows.Controls.Primitives.TextBoxBase.SelectAll,,,,,TextBox.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,118,20,T:System.Windows.Controls.TextBox,,,,,TextBox.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,118,20,M:System.Windows.UIElement.Focus,,,,,TextBox.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,114,16,T:System.Windows.Controls.TextBox,,,,,TextBox.IsVisibleChanged += OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,114,16,T:System.Windows.DependencyPropertyChangedEventHandler,,,,,TextBox.IsVisibleChanged += OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,114,16,T:System.Windows.DependencyPropertyChangedEventHandler,,,,,TextBox.IsVisibleChanged += OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,114,16,E:System.Windows.UIElement.IsVisibleChanged,,,,,TextBox.IsVisibleChanged += OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,113,16,T:System.Windows.Controls.TextBox,,,,,TextBox.LostKeyboardFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,113,16,T:System.Windows.Input.KeyboardFocusChangedEventHandler,,,,,TextBox.LostKeyboardFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,113,16,T:System.Windows.Input.KeyboardFocusChangedEventHandler,,,,,TextBox.LostKeyboardFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,113,16,E:System.Windows.UIElement.LostKeyboardFocus,,,,,TextBox.LostKeyboardFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,112,16,T:System.Windows.Controls.TextBox,,,,,TextBox.LostFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,112,16,T:System.Windows.RoutedEventHandler,,,,,TextBox.LostFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,112,16,T:System.Windows.RoutedEventHandler,,,,,TextBox.LostFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,112,16,E:System.Windows.UIElement.LostFocus,,,,,TextBox.LostFocus += OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,110,12,T:System.Windows.Controls.TextBox,,,,,if (TextBox != null)              {                  TextBox.LostFocus += OnLostFocus;                  TextBox.LostKeyboardFocus += OnLostFocus;                  TextBox.IsVisibleChanged += OnTextBoxVisiblityChanged;                    if (IsEditing)                  {                      TextBox.Focus();                      TextBox.SelectAll();                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,108,12,T:System.Windows.DependencyObject,,,,,TextBox = GetTemplateChild(ElementTextBox) as TextBox;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,108,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,TextBox = GetTemplateChild(ElementTextBox) as TextBox;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,108,12,T:System.Windows.Controls.TextBox,,,,,TextBox = GetTemplateChild(ElementTextBox) as TextBox;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,105,16,T:System.Windows.Controls.TextBox,,,,,TextBox.IsVisibleChanged -= OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,105,16,T:System.Windows.DependencyPropertyChangedEventHandler,,,,,TextBox.IsVisibleChanged -= OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,105,16,T:System.Windows.DependencyPropertyChangedEventHandler,,,,,TextBox.IsVisibleChanged -= OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,105,16,E:System.Windows.UIElement.IsVisibleChanged,,,,,TextBox.IsVisibleChanged -= OnTextBoxVisiblityChanged;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,104,16,T:System.Windows.Controls.TextBox,,,,,TextBox.LostKeyboardFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,104,16,T:System.Windows.Input.KeyboardFocusChangedEventHandler,,,,,TextBox.LostKeyboardFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,104,16,T:System.Windows.Input.KeyboardFocusChangedEventHandler,,,,,TextBox.LostKeyboardFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,104,16,E:System.Windows.UIElement.LostKeyboardFocus,,,,,TextBox.LostKeyboardFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,103,16,T:System.Windows.Controls.TextBox,,,,,TextBox.LostFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,103,16,T:System.Windows.RoutedEventHandler,,,,,TextBox.LostFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,103,16,T:System.Windows.RoutedEventHandler,,,,,TextBox.LostFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,103,16,E:System.Windows.UIElement.LostFocus,,,,,TextBox.LostFocus -= OnLostFocus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,101,12,T:System.Windows.Controls.TextBox,,,,,if (TextBox != null)              {                  TextBox.LostFocus -= OnLostFocus;                  TextBox.LostKeyboardFocus -= OnLostFocus;                  TextBox.IsVisibleChanged -= OnTextBoxVisiblityChanged;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,99,12,M:System.Windows.FrameworkElement.OnApplyTemplate,,,,,base.OnApplyTemplate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,94,12,T:System.Windows.FrameworkPropertyMetadata,,,,,"FocusableProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(BoxValue.True));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,94,12,M:System.Windows.FrameworkPropertyMetadata.#ctor(System.Object),,,,,"FocusableProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(BoxValue.True));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,94,12,T:System.Windows.UIElement,,,,,"FocusableProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(BoxValue.True));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,94,12,T:System.Windows.DependencyProperty,,,,,"FocusableProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(BoxValue.True));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,94,12,F:System.Windows.UIElement.FocusableProperty,,,,,"FocusableProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(BoxValue.True));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,94,12,"M:System.Windows.DependencyProperty.OverrideMetadata(System.Type,System.Windows.PropertyMetadata)",,,,,"FocusableProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(BoxValue.True));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,93,12,T:System.Windows.FrameworkPropertyMetadata,,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(typeof(EditableTextBlock)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,93,12,M:System.Windows.FrameworkPropertyMetadata.#ctor(System.Object),,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(typeof(EditableTextBlock)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,93,12,T:System.Windows.FrameworkElement,,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(typeof(EditableTextBlock)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\EditableTextBlock.cs,93,12,T:System.Windows.DependencyProperty,,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(EditableTextBlock), new FrameworkPropertyMetadata(typeof(EditableTextBlock)));"
